DEPARTURES_SCHEDULED	DEPARTURES_PERFORMED	PAYLOAD	SEATS	PASSENGERS	FREIGHT	MAIL	DISTANCE	RAMP_TO_RAMP	AIR_TIME	UNIQUE_CARRIER	AIRLINE_ID	UNIQUE_CARRIER_NAME	UNIQUE_CARRIER_ENTITY	REGION	CARRIER	CARRIER_NAME	CARRIER_GROUP	CARRIER_GROUP_NEW	ORIGIN_AIRPORT_ID	ORIGIN_AIRPORT_SEQ_ID	ORIGIN_CITY_MARKET_ID	ORIGIN	ORIGIN_CITY_NAME	ORIGIN_STATE_ABR	ORIGIN_STATE_FIPS	ORIGIN_STATE_NM	ORIGIN_COUNTRY	ORIGIN_COUNTRY_NAME	ORIGIN_WAC	DEST_AIRPORT_ID	DEST_AIRPORT_SEQ_ID	DEST_CITY_MARKET_ID	DEST	DEST_CITY_NAME	DEST_STATE_ABR	DEST_STATE_FIPS	DEST_STATE_NM	DEST_COUNTRY	DEST_COUNTRY_NAME	DEST_WAC	AIRCRAFT_GROUP	AIRCRAFT_TYPE	AIRCRAFT_CONFIG	YEAR	QUARTER	MONTH	DISTANCE_GROUP	CLASS	DATA_SOURCE
220	220	8458400	37840	31768	11041	0	1205	42061	36204	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	6	614	1	2024	4	10	3	F	DU
194	194	9835800	36711	31723	5336	0	874	25990	21193	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14683	1468305	33214	SAT	San Antonio, TX	TX	48	Texas	US	United States	74	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	4	10	2	F	DU
205	203	10791480	34080	31704	103792	2866	2586	67205	60604	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	622	1	2024	2	5	6	F	DU
236	208	10545600	39393	31703	24891	4451	731	26751	20765	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	3	7	2	F	DU
179	177	9005700	33630	31698	4149	0	989	27411	22273	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	3	7	2	F	DU
189	189	9582300	35802	31640	61	0	950	31477	25385	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	4	11	2	F	DU
201	201	9867090	35543	31614	61133	189	746	25498	19984	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	888	1	2024	3	9	2	F	DU
238	227	11508900	42992	31610	39174	4223	731	28610	22680	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	3	8	2	F	DU
124	124	12083319	34224	31597	2825360	316956	2565	38361	34239	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	627	1	2024	1	1	6	F	DU
374	374	9350000	37400	31574	0	0	399	37428	29109	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	6	678	1	2024	1	3	1	F	DU
246	239	9452100	41108	31560	18357	2	1389	45139	39089	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	614	1	2024	1	1	3	F	DU
226	226	11435600	34620	31558	0	0	2475	82351	74792	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	721	1	2024	4	12	5	F	DU
207	204	10834440	34353	31470	150651	340	2586	78644	69642	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	622	1	2024	3	8	6	F	DU
211	211	10357990	36969	31470	48432	0	332	16448	12080	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	13244	1324402	33244	MEM	Memphis, TN	TN	47	Tennessee	US	United States	54	6	888	1	2024	4	11	1	F	DU
227	225	11045250	39448	31470	22074	0	134	11112	6838	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	US	United States	51	6	888	1	2024	4	11	1	F	DU
197	197	10020800	37429	31424	11707	0	868	28358	22852	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	699	1	2024	3	8	2	F	DU
275	273	9445800	39039	31396	6241	0	417	21883	15913	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	6	612	1	2024	3	8	1	F	DU
183	182	9257900	34580	31389	3585	0	989	28311	23238	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	3	8	2	F	DU
216	216	10603440	38182	31371	22587	0	259	14662	9554	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	US	United States	37	6	888	1	2024	3	8	1	F	DU
255	255	8823000	36465	31365	9095	0	480	23600	17766	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	612	1	2024	3	8	1	F	DU
209	201	10671560	33882	31361	161072	4110	2586	76103	67834	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	622	1	2024	3	7	6	F	DU
190	191	9376190	33849	31348	27724	0	746	25214	19426	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	2	6	2	F	DU
195	187	9179830	33191	31348	26086	0	746	25475	19032	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	8	2	F	DU
189	189	9582300	35772	31321	543	0	950	28677	23913	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	699	1	2024	4	11	2	F	DU
242	242	8373200	34606	31321	10733	0	480	22345	17062	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	612	1	2024	2	6	1	F	DU
205	205	10897800	34436	31310	143896	1413	2586	79407	71521	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	622	1	2024	2	5	6	F	DU
181	181	9176700	34340	31308	151	0	950	30913	25110	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	3	2	F	DU
199	198	10522280	33281	31287	121966	79	2586	66558	59421	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	622	1	2024	3	9	6	F	DU
251	226	11501200	42940	31274	7271	0	507	23012	17469	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	699	1	2024	4	10	2	F	DU
214	207	8176000	35604	31270	3250	0	190	15234	8924	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	US	United States	74	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	4	1	F	DU
196	196	9832160	38126	31269	12795	0	425	16698	11675	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	US	United States	72	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	12	1	F	DU
219	219	8419700	37668	31258	1035	0	1205	38595	32510	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	4	10	3	F	DU
203	203	9965270	35444	31257	15309	0	271	13913	9078	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14193	1419306	33728	PNS	Pensacola, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	2	4	1	F	DU
233	211	10357990	37146	31256	7402	0	259	15125	9550	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	US	United States	37	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	7	1	F	DU
208	208	9776987	37232	31248	44351	24357	1379	41161	35296	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	888	1	2024	3	8	3	F	DU
201	202	9916180	35526	31247	40090	0	746	27830	21384	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	9	2	F	DU
362	361	9025000	36100	31238	0	0	399	34883	26633	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	6	678	1	2024	2	5	1	F	DU
191	191	9688000	36290	31223	1194	0	861	29991	23520	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	US	United States	23	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	2	2	F	DU
192	192	8752850	34368	31214	23612	43382	719	24748	18382	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	888	1	2024	4	12	2	F	DU
181	176	8914200	33440	31209	7491	1316	641	21898	16681	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	699	1	2024	3	7	2	F	DU
185	183	9278100	34619	31204	43034	10758	1590	39072	34210	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	1	3	4	F	DU
184	183	9303300	34770	31196	14879	0	989	28677	24268	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	6	699	1	2024	3	8	2	F	DU
210	208	10545600	39337	31189	183487	6799	1947	54567	49276	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	3	8	4	F	DU
213	212	10802400	40279	31177	4516	0	590	25145	19483	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	1	3	2	F	DU
221	220	8679200	37840	31142	35749	9281	802	29645	23312	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	6	614	1	2024	1	3	2	F	DU
263	262	9065200	37466	31131	5284	0	417	21547	15616	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	6	612	1	2024	3	9	1	F	DU
176	176	8835200	34495	31124	45091	3522	2075	45502	41319	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	US	United States	23	6	721	1	2024	2	4	5	F	DU
192	190	9327100	33719	31119	100318	1100	746	24699	19701	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	888	1	2024	2	6	2	F	DU
192	192	9745400	36480	31113	31547	1400	1660	48663	42576	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	699	1	2024	4	10	4	F	DU
223	219	8637100	37668	31103	3852	173	190	15668	9126	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	US	United States	74	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	1	3	1	F	DU
205	206	10112540	36288	31101	7778	0	134	12173	6875	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	US	United States	51	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	8	1	F	DU
256	244	10252400	38820	31090	7793	0	978	38351	32095	AS	19930	Alaska Airlines Inc.	6031	D	AS	Alaska Airlines Inc.	3	3	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	6	614	1	2024	1	1	2	F	DU
104	104	12999706	33072	31087	872213	38605	2454	37040	32093	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	837	1	2024	4	12	5	F	DU
221	203	9965270	35839	31077	48278	530	447	18852	13941	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	US	United States	44	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	7	1	F	DU
186	185	9379500	35207	31072	13914	0	874	25552	21642	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	14683	1468305	33214	SAT	San Antonio, TX	TX	48	Texas	US	United States	74	6	699	1	2024	2	6	2	F	DU
201	199	9870900	37810	31067	27456	0	1028	32161	26925	AA	19805	American Airlines Inc.	10050	L	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	11032	1103201	31032	CUN	Cancun, Mexico				MX	Mexico	148	6	699	1	2024	2	4	3	F	IU
226	224	10996160	39086	31060	7717	0	134	13643	7560	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	US	United States	51	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	4	11	1	F	DU
200	189	8432168	33831	31051	82808	16409	1379	38073	32812	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	6	888	1	2024	3	7	3	F	DU
221	206	10112540	36369	31049	28594	281	447	18402	13473	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	US	United States	44	6	888	1	2024	3	7	1	F	DU
195	188	9228920	33323	31043	76617	25	746	24718	19621	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	888	1	2024	3	8	2	F	DU
181	170	8630300	32300	31027	19959	0	1464	39924	34266	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	699	1	2024	2	5	3	F	DU
259	258	8926800	36894	31010	8232	0	417	21590	16363	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	6	612	1	2024	2	6	1	F	DU
120	120	16005100	36480	30989	1647037	70	4750	64470	60436	AA	19805	American Airlines Inc.	10049	A	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	12972	1297207	30730	LHR	London, United Kingdom				GB	United Kingdom	493	6	637	1	2024	3	7	10	F	IU
183	183	9117280	36377	30962	5779	0	516	19887	15476	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13931	1393102	33667	ORF	Norfolk, VA	VA	51	Virginia	US	United States	38	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	11	2	F	DU
201	197	7763300	33884	30952	2539	0	867	27843	21720	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	614	1	2024	3	7	2	F	DU
182	179	9053500	34010	30946	3132	0	989	28056	22571	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	1	3	2	F	DU
179	177	8989900	33629	30938	14943	0	989	28007	23674	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	6	699	1	2024	3	7	2	F	DU
201	197	7760000	33884	30935	4555	0	867	32844	25419	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	6	614	1	2024	3	7	2	F	DU
199	196	10415960	32954	30922	140629	580	2586	75549	67785	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	622	1	2024	2	6	6	F	DU
248	248	8580800	35464	30904	9416	0	480	23600	17524	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	612	1	2024	3	9	1	F	DU
104	104	12701122	33072	30896	2138587	60693	2454	30698	27461	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	837	1	2024	4	12	5	F	DU
206	204	8065600	35088	30894	917	0	1096	37408	30615	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	614	1	2024	2	5	3	F	DU
179	174	8810300	33060	30886	4532	9164	641	20424	15413	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	3	7	2	F	DU
180	180	9151700	34200	30886	1568	0	861	26975	21474	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	US	United States	23	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	2	5	2	F	DU
200	188	9530600	35720	30875	2135	167	641	21895	16139	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	4	12	2	F	DU
196	188	9228920	33840	30873	21615	13163	689	24697	18569	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	888	1	2024	3	7	2	F	DU
